England,Jesse Lingard,113,39,02:12,No Goal,7537,Tunisia,England
England,Harry Maguire,108,41,02:50,No Goal,7537,Tunisia,England
England,Harry Kane,97,36,10:00,No Goal,7537,Tunisia,England
England,John Stones,112,47,10:36,No Goal,7537,Tunisia,England
England,Jordan Brian Henderson,94,48,17:26,No Goal,7537,Tunisia,England
Tunisia,NaÃ¯m Sliti,91,21,22:54,No Goal,7537,Tunisia,England
England,Jesse Lingard,116,50,23:35,No Goal,7537,Tunisia,England
Tunisia,Ferjani Sassi,98,46,26:14:00,No Goal,7537,Tunisia,England
Tunisia,Fakhreddine Ben Youssef,108,36,27:05:00,No Goal,7537,Tunisia,England
England,Harry Maguire,111,58,30:12:00,No Goal,7537,Tunisia,England
England,Bamidele Alli,118,47,38:44:00,No Goal,7537,Tunisia,England
England,Raheem Shaquille Sterling,117,37,38:46:00,No Goal,7537,Tunisia,England
England,John Stones,114,39,38:47:00,No Goal,7537,Tunisia,England
England,Jesse Lingard,106,41,42:31:00,No Goal,7537,Tunisia,England
England,Jesse Lingard,108,54,43:58:00,No Goal,7537,Tunisia,England
England,Bamidele Alli,112,40,50:53:00,No Goal,7537,Tunisia,England
England,John Stones,106,40,60:34:00,No Goal,7537,Tunisia,England
England,Kieran Trippier,93,27,68:39:00,No Goal,7537,Tunisia,England
Tunisia,Wahbi Khazri,106,60,71:04:00,No Goal,7537,Tunisia,England
Tunisia,NaÃ¯m Sliti,93,43,71:19:00,No Goal,7537,Tunisia,England
England,Ashley Young,96,34,78:40:00,No Goal,7537,Tunisia,England
Sweden,Mikael Lustig,85,51,12:58,No Goal,7538,Sweden,South Korea
Sweden,Marcus Berg,113,38,19:59,No Goal,7538,Sweden,South Korea
Sweden,Pontus Jansson,109,39,20:48,No Goal,7538,Sweden,South Korea
Sweden,Andreas Granqvist,111,32,28:11:00,No Goal,7538,Sweden,South Korea
Sweden,Marcus Berg,112,34,28:12:00,No Goal,7538,Sweden,South Korea
South Korea,Jae-Sung Lee,106,56,36:42:00,No Goal,7538,Sweden,South Korea
Sweden,Emil Forsberg,90,24,38:59:00,No Goal,7538,Sweden,South Korea
Sweden,Marcus Berg,118,29,42:00:00,No Goal,7538,Sweden,South Korea
Sweden,Emil Forsberg,94,29,43:44:00,No Goal,7538,Sweden,South Korea
Sweden,Andreas Granqvist,104,28,43:46:00,No Goal,7538,Sweden,South Korea
Sweden,Viktor Claesson,111,38,46:12:00,No Goal,7538,Sweden,South Korea
Sweden,Emil Forsberg,99,37,48:26:00,No Goal,7538,Sweden,South Korea
South Korea,Ja-Cheol Koo,107,30,51:33:00,No Goal,7538,Sweden,South Korea
Sweden,Ola Toivonen,113,37,55:44:00,No Goal,7538,Sweden,South Korea
South Korea,Min-Woo Kim,97,25,56:23:00,No Goal,7538,Sweden,South Korea
Sweden,Sebastian Larsson,83,47,68:22:00,No Goal,7538,Sweden,South Korea
Sweden,Emil Forsberg,98,33,68:27:00,No Goal,7538,Sweden,South Korea
Sweden,Viktor Claesson,99,48,70:18:00,No Goal,7538,Sweden,South Korea
South Korea,Seung-Woo Lee,100,56,81:31:00,No Goal,7538,Sweden,South Korea
South Korea,Hee-Chan Hwang,110,38,90:57:00,No Goal,7538,Sweden,South Korea
Senegal,Salif SanÃ©,84,34,12:35,No Goal,7539,Poland,Senegal
Poland,Piotr ZieliÅ„ski,95,35,19:10,No Goal,7539,Poland,Senegal
Poland,Kamil Grosicki,111,49,19:11,No Goal,7539,Poland,Senegal
Poland,Robert Lewandowski,101,46,22:42,No Goal,7539,Poland,Senegal
Senegal,Idrissa Gana Gueye,99,48,36:55:00,No Goal,7539,Poland,Senegal
Senegal,Salif SanÃ©,114,43,41:37:00,No Goal,7539,Poland,Senegal
Senegal,Idrissa Gana Gueye,98,62,46:07:00,No Goal,7539,Poland,Senegal
Poland,Robert Lewandowski,96,47,50:00:00,No Goal,7539,Poland,Senegal
Senegal,Sadio ManÃ©,109,35,51:17:00,No Goal,7539,Poland,Senegal
Senegal,Mame Biram Diouf,108,40,53:16:00,No Goal,7539,Poland,Senegal
Poland,Åukasz Piszczek,113,53,55:30:00,No Goal,7539,Poland,Senegal
Poland,Kamil Grosicki,92,46,66:18:00,No Goal,7539,Poland,Senegal
Poland,Arkadiusz Milik,116,46,69:36:00,No Goal,7539,Poland,Senegal
Poland,Dawid Kownacki,111,45,78:23:00,No Goal,7539,Poland,Senegal
Poland,Kamil Grosicki,88,38,91:14:00,No Goal,7539,Poland,Senegal
Russia,Roman Zobnin,100,22,04:38,No Goal,7540,Russia,Egypt
Russia,Sergei Ignashevich,110,38,05:17,No Goal,7540,Russia,Egypt
Russia,Aleksandr Golovin,96,37,05:32,No Goal,7540,Russia,Egypt
Russia,Denis Cheryshev,99,48,12:57,No Goal,7540,Russia,Egypt
Egypt,Marwan Mohsen,116,33,14:08,No Goal,7540,Russia,Egypt
Egypt,Mahmoud Ibrahim Hassan,105,24,15:24,No Goal,7540,Russia,Egypt
Russia,Denis Cheryshev,92,34,18:12,No Goal,7540,Russia,Egypt
Russia,Yury Gazinskiy,89,32,22:58,No Goal,7540,Russia,Egypt
Egypt,Mahmoud Ibrahim Hassan,99,28,24:08:00,No Goal,7540,Russia,Egypt
Egypt,Marwan Mohsen,117,25,33:45:00,No Goal,7540,Russia,Egypt
Egypt,Marwan Mohsen,113,34,34:30:00,No Goal,7540,Russia,Egypt
Russia,Denis Cheryshev,90,39,38:17:00,No Goal,7540,Russia,Egypt
Egypt,Marwan Mohsen,107,41,38:38:00,No Goal,7540,Russia,Egypt
Russia,Artem Dzyuba,113,47,40:20:00,No Goal,7540,Russia,Egypt
Egypt,Mohamed Salah,104,46,41:05:00,No Goal,7540,Russia,Egypt
Russia,Roman Zobnin,97,55,46:30:00,No Goal,7540,Russia,Egypt
Egypt,Mohamed Salah,107,33,55:27:00,No Goal,7540,Russia,Egypt
Egypt,Ali Gabr,107,49,62:52:00,No Goal,7540,Russia,Egypt
Egypt,Mahmoud Ibrahim Hassan,101,40,66:47:00,No Goal,7540,Russia,Egypt
Egypt,Abdalla Mahmoud El Said Bekhit,90,34,69:36:00,No Goal,7540,Russia,Egypt
Russia,Sergei Ignashevich,117,34,74:40:00,No Goal,7540,Russia,Egypt
Egypt,Mohamed Salah,102,38,87:16:00,No Goal,7540,Russia,Egypt
